Sales,Shipping_Duration_Days,Order_Year,Order_Month,Order_Day,Order_Weekday,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables,Segment_Corporate,Segment_Home Office,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Region_East,Region_South,Region_West,State_Encoded,City_Grouped_Columbus,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,City_Grouped_Springfield,Sales_per_Product
40.08,5,2018,1,12,4,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,7,False,False,False,False,True,False,False,False,False,False,20.541
37.68,5,2018,1,12,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,7,False,False,False,False,True,False,False,False,False,False,49.66909090909091
362.352,0,2018,9,10,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,419.998909090909
7.184,0,2018,9,10,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,3,False,False,True,False,False,False,False,False,False,False,10.8658
34.76,5,2016,7,20,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,12,False,False,False,False,True,False,False,False,False,False,73.6912
831.2,5,2016,7,20,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12,False,False,False,False,True,False,False,False,False,False,664.96
26.4,5,2016,7,20,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,12,False,False,False,False,True,False,False,False,False,False,17.688
106.75,5,2016,7,20,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12,False,False,False,False,True,False,False,False,False,False,64.05
97.82,5,2016,7,20,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,12,False,False,False,False,True,False,False,False,False,False,171.185
141.4,5,2016,7,20,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,12,False,False,False,False,True,False,False,False,False,False,99.92266666666666
14.52,4,2015,6,13,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,25.536666666666665
127.92,3,2018,5,12,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,41,False,True,False,False,False,False,False,False,False,False,118.859
34.24,3,2018,5,12,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,41,False,True,False,False,False,False,False,False,False,False,104.325
137.62,2,2016,9,3,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5,False,False,False,False,True,False,False,False,False,False,138.30810000000002
100.49,2,2016,9,3,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,5,False,False,False,False,True,False,False,False,False,False,170.833
257.568,1,2018,3,26,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,338.058
119.96,1,2018,3,26,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,103.1656
49.632,0,2015,11,12,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,57.387
727.45,4,2017,10,13,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,852.1557142857143
24.96,4,2017,10,13,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,4,False,False,False,False,True,False,False,False,False,False,33.28
370.782,0,2018,11,12,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,33,False,False,False,False,True,False,False,False,False,False,672.9006666666667
196.45,3,2018,4,15,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,26,False,False,False,False,True,False,False,False,False,False,239.66899999999998
31.104,6,2016,6,25,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,26.244
78.256,6,2016,6,25,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,142.38244444444445
6.48,3,2017,8,26,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,45,False,False,False,False,False,False,False,False,True,False,26.244
99.2,4,2015,7,21,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,88.61866666666667
801.568,4,2015,7,21,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,1441.709111111111
272.848,4,2015,7,21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,3,False,False,False,False,False,False,False,True,False,False,432.00933333333336
70.98,4,2018,11,21,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,45,False,False,False,False,True,False,False,False,False,False,159.70499999999998
16.224,5,2015,6,4,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,33,True,False,False,False,False,False,False,False,False,False,54.86718181818182
176.784,6,2017,3,10,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,30,False,False,False,False,True,False,False,False,False,False,570.1283999999999
470.376,4,2018,3,25,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,41,False,False,False,False,True,False,False,False,False,False,711.1637142857144
393.568,4,2018,12,29,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,388.297
302.376,4,2018,12,29,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,3,False,False,True,False,False,False,False,False,False,False,398.12839999999994
68.742,5,2018,3,28,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,8,False,False,False,False,True,False,False,False,False,False,70.43933333333332
29.34,0,2016,3,5,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,35.65217021276596
383.607,0,2016,3,5,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,198.23077777777777
563.4,0,2016,3,5,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,30,False,False,False,True,False,False,False,False,False,False,639.8614285714285
217.056,4,2017,11,13,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,36,False,False,False,False,False,True,False,False,False,False,159.885
6.0,4,2018,1,19,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,False,False,False,False,True,False,False,False,False,False,7.25
