Order_Year,Order_Month,Sales,Region_East,Region_South,Region_West,City_Grouped_Columbus,City_Grouped_Detroit,City_Grouped_Houston,City_Grouped_Los Angeles,City_Grouped_New York City,City_Grouped_Other,City_Grouped_Philadelphia,City_Grouped_San Diego,City_Grouped_San Francisco,City_Grouped_Seattle,Pname
2014,7,854.94,True,False,False,False,False,False,False,False,True,False,False,False,False,173
2017,10,683.952,False,True,False,False,False,False,False,False,True,False,False,False,False,173
2017,9,1282.41,True,False,False,False,False,False,False,True,False,False,False,False,False,173
2017,12,398.972,True,False,False,False,False,False,False,False,False,True,False,False,False,173
2014,6,797.944,False,False,False,False,False,False,False,False,True,False,False,False,False,173
2015,8,598.458,True,False,False,False,False,False,False,False,True,False,False,False,False,173
2015,9,179.886,False,False,False,False,False,False,False,False,True,False,False,False,False,174
2014,5,359.772,False,False,False,False,False,False,False,False,False,False,False,False,False,174
2016,6,539.658,False,False,False,False,False,False,False,False,True,False,False,False,False,174
2017,5,899.43,False,False,False,False,False,True,False,False,False,False,False,False,False,174
2017,11,1079.316,True,False,False,False,False,False,False,False,False,True,False,False,False,174
2017,2,899.43,True,False,False,False,False,False,False,False,True,False,False,False,False,174
2017,8,462.564,True,False,False,False,False,False,False,False,True,False,False,False,False,174
2015,3,915.136,False,False,True,False,False,False,False,False,True,False,False,False,False,175
2017,2,600.558,False,False,False,False,False,False,False,False,True,False,False,False,False,175
2014,1,2573.82,False,True,False,False,False,False,False,False,True,False,False,False,False,175
2014,12,600.558,False,False,False,False,False,True,False,False,False,False,False,False,False,175
2017,3,600.558,False,False,False,False,False,True,False,False,False,False,False,False,False,175
2016,10,915.136,False,False,True,False,False,False,False,False,True,False,False,False,False,175
2014,6,2001.86,False,False,False,False,False,False,False,False,True,False,False,False,False,175
2014,3,457.568,False,False,True,False,False,False,False,False,False,False,False,False,True,175
2017,10,435.168,False,False,True,False,False,False,False,False,True,False,False,False,False,176
2016,11,217.584,False,False,True,False,False,False,True,False,False,False,False,False,False,176
2016,1,435.168,False,False,True,False,False,False,False,False,False,False,False,False,True,176
2014,12,230.352,False,False,True,False,False,False,False,False,True,False,False,False,False,177
2015,4,191.96,False,True,False,False,False,False,False,False,True,False,False,False,False,177
2015,10,287.94,False,True,False,False,False,False,False,False,True,False,False,False,False,177
2017,6,172.764,True,False,False,False,False,False,False,True,False,False,False,False,False,177
2015,11,230.352,False,False,True,False,False,False,False,False,True,False,False,False,False,177
2017,11,307.136,False,False,True,False,False,False,False,False,False,False,False,False,True,177
2014,10,122.352,False,False,True,False,False,False,True,False,False,False,False,False,False,178
2015,2,203.92,False,False,True,False,False,False,True,False,False,False,False,False,False,178
2015,8,40.784,False,False,True,False,False,False,True,False,False,False,False,False,False,178
2014,10,122.352,False,False,True,False,False,False,False,False,True,False,False,False,False,178
2017,12,81.568,False,False,True,False,False,False,False,False,True,False,False,False,False,178
2017,7,71.372,True,False,False,False,False,False,False,False,False,True,False,False,False,178
2016,6,122.352,False,False,True,False,False,False,False,False,False,False,False,True,False,178
2014,5,107.772,False,False,False,False,False,True,False,False,False,False,False,False,False,179
2015,3,107.772,False,False,False,False,False,True,False,False,False,False,False,False,False,179
2015,3,184.752,False,False,True,False,False,False,True,False,False,False,False,False,False,179
2017,9,184.752,False,False,True,False,False,False,True,False,False,False,False,False,False,179
2017,1,207.846,True,False,False,False,False,False,False,True,False,False,False,False,False,179
2017,3,207.846,True,False,False,False,False,False,False,True,False,False,False,False,False,179
2017,12,215.544,True,False,False,False,False,False,False,False,False,True,False,False,False,179
2015,1,61.584,False,False,True,False,False,False,False,False,False,False,False,False,True,179
2016,9,184.752,False,False,True,False,False,False,False,False,False,False,False,False,True,179
2016,10,307.92,False,False,True,False,False,False,False,False,True,False,False,False,False,179
2017,6,569.058,False,False,False,False,False,False,False,False,False,False,False,False,False,180
2016,11,650.352,False,False,True,False,False,False,False,False,True,False,False,False,False,180
2016,6,379.372,False,False,False,False,False,True,False,False,False,False,False,False,False,180
2014,10,433.568,False,False,True,False,False,False,False,False,True,False,False,False,False,180
2017,8,207.184,False,False,True,False,False,False,False,False,True,False,False,False,False,181
2016,7,253.372,False,False,False,False,False,False,False,False,True,False,False,False,False,182
2015,12,542.94,True,False,False,False,False,False,False,False,True,False,False,False,False,182
2017,3,180.98,False,False,False,False,False,False,False,False,True,False,False,False,False,182
2015,9,542.94,True,False,False,False,False,False,False,False,True,False,False,False,False,182
2017,9,488.646,True,False,False,False,False,False,False,True,False,False,False,False,False,182
2017,11,977.292,True,False,False,False,False,False,False,True,False,False,False,False,False,182
2017,6,760.116,True,False,False,False,False,False,False,False,True,False,False,False,False,182
2016,11,380.058,True,False,False,False,False,False,False,False,False,True,False,False,False,182
2017,9,723.92,False,True,False,False,False,False,False,False,True,False,False,False,False,182
2016,1,1013.488,False,False,True,False,False,False,False,False,False,False,True,False,False,182
2015,8,144.784,False,False,True,False,False,False,False,False,False,False,False,True,False,182
2014,11,611.058,True,False,False,True,False,False,False,False,False,False,False,False,False,183
2017,12,872.94,False,False,False,False,True,False,False,False,False,False,False,False,False,183
2016,10,290.98,False,True,False,False,False,False,False,False,True,False,False,False,False,183
2016,4,1454.9,False,False,False,False,False,False,False,False,True,False,False,False,False,183
2017,6,698.352,False,True,False,False,False,False,False,False,True,False,False,False,False,183
2016,12,698.352,False,False,True,False,False,False,False,False,False,False,False,False,True,183
2017,4,908.82,True,False,False,False,False,False,False,False,True,False,False,False,False,184
2017,7,242.352,False,True,False,False,False,False,False,False,True,False,False,False,False,184
2015,12,212.058,False,False,False,False,False,True,False,False,False,False,False,False,False,184
2016,9,201.96,False,False,False,False,False,False,False,False,True,False,False,False,False,184
2017,7,161.568,False,False,True,False,False,False,False,False,True,False,False,False,False,184
2016,12,403.92,False,False,True,False,False,False,False,False,True,False,False,False,False,184
2014,12,605.88,True,False,False,False,False,False,False,False,True,False,False,False,False,184
2015,10,323.136,False,False,True,False,False,False,False,False,True,False,False,False,False,184
2015,2,90.882,True,False,False,False,False,False,False,False,True,False,False,False,False,184
2014,2,129.568,False,False,True,False,False,False,False,False,True,False,False,False,False,185
2017,12,64.784,False,True,False,False,False,False,False,False,True,False,False,False,False,185
2017,5,518.272,False,False,True,False,False,False,False,False,True,False,False,False,False,185
2016,4,194.352,False,False,True,False,False,False,True,False,False,False,False,False,False,185
2015,4,56.686,False,False,False,False,False,False,False,False,True,False,False,False,False,185
2014,6,647.84,False,False,False,False,False,False,False,False,True,False,False,False,False,185
2016,8,145.764,True,False,False,False,False,False,False,True,False,False,False,False,False,185
2015,11,1106.91,False,False,False,False,True,False,False,False,False,False,False,False,False,186
2014,10,258.279,False,False,False,False,False,False,False,False,True,False,False,False,False,186
2016,9,98.392,False,True,False,False,False,False,False,False,True,False,False,False,False,186
2017,2,196.784,False,True,False,False,False,False,False,False,True,False,False,False,False,186
2016,4,344.372,False,False,False,False,False,True,False,False,False,False,False,False,False,186
2014,10,245.98,True,False,False,False,False,False,False,False,True,False,False,False,False,186
2017,12,393.568,False,False,True,False,False,False,True,False,False,False,False,False,False,186
2017,3,368.97,False,False,False,False,False,False,False,False,True,False,False,False,False,186
2015,5,602.651,False,False,False,False,False,False,False,False,True,False,False,False,False,186
2017,10,221.382,True,False,False,False,False,False,False,True,False,False,False,False,False,186
2014,7,172.186,True,False,False,False,False,False,False,False,False,True,False,False,False,186
2015,11,344.372,True,False,False,False,False,False,False,False,False,True,False,False,False,186
2016,9,885.528,False,False,True,False,False,False,False,False,False,False,True,False,False,186
2016,3,196.784,False,False,True,False,False,False,False,False,False,False,False,False,True,186
2017,11,127.386,False,False,False,False,False,False,False,False,False,False,False,False,False,187
2017,11,272.97,True,False,False,False,False,False,False,False,True,False,False,False,False,187
2016,5,191.079,False,False,False,False,False,False,False,False,True,False,False,False,False,187
2015,10,582.336,False,False,True,False,False,False,False,False,True,False,False,False,False,187
2014,3,218.376,False,True,False,False,False,False,False,False,True,False,False,False,False,187
